Model,Run,File,Class,MethodName,Signature,Has_UC_Annotation,UC_References,UC_Action
Mistral,6,Mistral_run6.json,UserAccount,verifyEmail,+ verifyEmail (token : String) : Boolean,True,1,
Mistral,6,Mistral_run6.json,UserCredentials,resetPassword,+ resetPassword (email : String) : Boolean,True,3,
Mistral,6,Mistral_run6.json,UserCredentials,validatePassword,+ validatePassword (password : String) : Boolean,True,2,
Mistral,6,Mistral_run6.json,UserProfile,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address) : ValidationResult",True,4,
Mistral,6,Mistral_run6.json,WasteJourney,addStage,+ addStage (stage : Stage) : Boolean,True,10,
Mistral,6,Mistral_run6.json,WasteJourney,updateTrackingStatus,+ updateTrackingStatus (status : TrackingStatus) : Boolean,True,10,
Mistral,7,Mistral_run7.json,CollectionPoint,addCollectionPoint,"+ addCollectionPoint (name : String, type : PointType, position : Coordinates, operatingHours : OpeningHours[]) : ValidationResult",True,20,
Mistral,7,Mistral_run7.json,CollectionPoint,updateCollectionPoint,"+ updateCollectionPoint (name : String, type : PointType, position : Coordinates, operatingHours : OpeningHours[]) : ValidationResult",True,20,
Mistral,7,Mistral_run7.json,CollectionRequest,scheduleCollection,"+ scheduleCollection (vehicleType : VehicleType, location : Address) : Boolean",True,8,
Mistral,7,Mistral_run7.json,NotificationService,sendNotification,"+ sendNotification (user : UserProfile, type : NotificationType, channel : NotificationChannel) : Boolean",False,,
Mistral,7,Mistral_run7.json,Product,editProduct,"+ editProduct (name : String, description : String, category : ProductCategory, inventory : Integer) : ValidationResult",True,13,
Mistral,7,Mistral_run7.json,Product,listProduct,"+ listProduct (name : String, description : String, category : ProductCategory, inventory : Integer) : ValidationResult",True,5,
Mistral,7,Mistral_run7.json,RoleManager,assignRole,"+ assignRole (userId : UUID, role : UserRole) : Boolean",True,21,
Mistral,7,Mistral_run7.json,RoutePlan,planRoute,+ planRoute (waypoints : Coordinates[]) : Boolean,False,,
Mistral,7,Mistral_run7.json,SearchFilter,searchProducts,"+ searchProducts (categories : ProductCategory[], location : Address, maxDistance : Float, keywords : String) : Product[]",True,14,
Mistral,7,Mistral_run7.json,ServiceProvider,updateProfile,"+ updateProfile (companyName : String, serviceAreas : String[], vehicleTypes : VehicleType[], availability : TimeRange[]) : ValidationResult",True,19,
Mistral,7,Mistral_run7.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile) : Boolean,True,12,
Mistral,7,Mistral_run7.json,ServiceRequest,submitRequest,"+ submitRequest (requester : UserProfile, handledBy : ServiceProvider, requestedDate : Date, quantity : Integer, categories : ProductCategory[]) : ValidationResult",False,,
Mistral,7,Mistral_run7.json,TransportRequest,scheduleTransport,+ scheduleTransport (routePlan : RoutePlan) : Boolean,True,9,
Mistral,7,Mistral_run7.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String) : Boolean,True,15,
Mistral,7,Mistral_run7.json,UserAccount,login,"+ login (email : String, password : String) : Boolean",True,2,
Mistral,7,Mistral_run7.json,UserAccount,logout,+ logout () : Boolean,True,16,
Mistral,7,Mistral_run7.json,UserAccount,registerUser,"+ registerUser (name : String, email : String, password : String, address : Address) : ValidationResult",True,1,
Mistral,7,Mistral_run7.json,UserAccount,resetPassword,+ resetPassword (email : String) : Boolean,True,3,
Mistral,7,Mistral_run7.json,UserAccount,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address) : ValidationResult",True,4,
Mistral,7,Mistral_run7.json,UserAccount,verifyEmail,+ verifyEmail (token : String) : Boolean,True,1,
Mistral,7,Mistral_run7.json,WasteJourney,updateTrackingStatus,"+ updateTrackingStatus (status : TrackingStatus, currentLocation : Address) : Boolean",True,10,
Mistral,8,Mistral_run8.json,CollectionPoint,updateCollectionPoint,"+ updateCollectionPoint (name : String, type : PointType, position : Coordinates, operatingHours : OpeningHours[]) : Boolean",True,20,
Mistral,8,Mistral_run8.json,CollectionRequest,scheduleCollection,"+ scheduleCollection (provider : ServiceProvider, scheduledTime : TimeRange) : Boolean",True,8,
Mistral,8,Mistral_run8.json,NotificationService,sendNotification,"+ sendNotification (user : UserProfile, type : NotificationType, channel : NotificationChannel) : Boolean",False,,
Mistral,8,Mistral_run8.json,Product,listProduct,"+ listProduct (name : String, description : String, category : ProductCategory, inventory : Integer) : Boolean",True,5,
Mistral,8,Mistral_run8.json,Product,updateProductDetails,"+ updateProductDetails (name : String, description : String, category : ProductCategory, inventory : Integer) : Boolean",True,13,
Mistral,8,Mistral_run8.json,RoleManager,assignRole,"+ assignRole (userId : UUID, role : UserRole) : Boolean",True,21,
Mistral,8,Mistral_run8.json,SearchFilter,searchProducts,"+ searchProducts (categories : ProductCategory[], location : Address, maxDistance : Float, keywords : String) : Product[]",True,14,
Mistral,8,Mistral_run8.json,ServiceProvider,updateProfile,"+ updateProfile (companyName : String, serviceAreas : String[], vehicleTypes : VehicleType[], availability : TimeRange[]) : ValidationResult",True,19,
Mistral,8,Mistral_run8.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile) : Boolean,True,12,
Mistral,8,Mistral_run8.json,TransportRequest,scheduleTransport,"+ scheduleTransport (provider : ServiceProvider, scheduledTime : TimeRange, routePlan : RoutePlan) : Boolean",True,9,
Mistral,8,Mistral_run8.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String) : Boolean,True,15,
Mistral,8,Mistral_run8.json,UserAccount,login,"+ login (email : String, password : String) : Boolean",True,2,
Mistral,8,Mistral_run8.json,UserAccount,logout,+ logout () : Boolean,True,16,
Mistral,8,Mistral_run8.json,UserAccount,registerUser,"+ registerUser (name : String, email : String, password : String, address : Address) : ValidationResult",True,1,
Mistral,8,Mistral_run8.json,UserAccount,resetPassword,+ resetPassword (email : String) : Boolean,True,3,
Mistral,8,Mistral_run8.json,UserAccount,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address) : ValidationResult",True,4,
Mistral,8,Mistral_run8.json,UserAccount,verifyEmail,+ verifyEmail (token : String) : Boolean,True,1,
Mistral,8,Mistral_run8.json,WasteJourney,updateTrackingStatus,"+ updateTrackingStatus (status : TrackingStatus, currentLocation : Address) : Boolean",True,10,
Mistral,9,Mistral_run9.json,CollectionPoint,updateCollectionPoint,"+ updateCollectionPoint (name : String, type : PointType, position : Coordinates, operatingHours : OpeningHours[]) : Boolean",True,20,
Mistral,9,Mistral_run9.json,CollectionRequest,scheduleCollection,"+ scheduleCollection (provider : ServiceProvider, scheduledTime : TimeRange) : Boolean",True,8,
Mistral,9,Mistral_run9.json,NotificationService,sendNotification,"+ sendNotification (user : UserProfile, type : NotificationType, channel : NotificationChannel) : Boolean",False,,
Mistral,9,Mistral_run9.json,Product,listProduct,"+ listProduct (name : String, description : String, category : ProductCategory, inventory : Integer) : Boolean",True,5,
Mistral,9,Mistral_run9.json,Product,updateProductDetails,"+ updateProductDetails (name : String, description : String, category : ProductCategory, inventory : Integer) : Boolean",True,13,
Mistral,9,Mistral_run9.json,RoleManager,assignRole,"+ assignRole (userId : UUID, role : UserRole) : Boolean",True,21,
Mistral,9,Mistral_run9.json,SearchFilter,searchProducts,"+ searchProducts (categories : ProductCategory[], location : Address, maxDistance : Float, keywords : String) : Product[]",True,14,
Mistral,9,Mistral_run9.json,ServiceProvider,updateProfile,"+ updateProfile (companyName : String, serviceAreas : String[], vehicleTypes : VehicleType[], availability : TimeRange[]) : ValidationResult",True,19,
Mistral,9,Mistral_run9.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile) : Boolean,True,12,
Mistral,9,Mistral_run9.json,TransportRequest,scheduleTransport,"+ scheduleTransport (provider : ServiceProvider, scheduledTime : TimeRange, routePlan : RoutePlan) : Boolean",True,9,
Mistral,9,Mistral_run9.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String) : Boolean,True,15,
Mistral,9,Mistral_run9.json,UserAccount,login,"+ login (email : String, password : String) : Boolean",True,2,
Mistral,9,Mistral_run9.json,UserAccount,logout,+ logout () : Boolean,True,16,
Mistral,9,Mistral_run9.json,UserAccount,registerUser,"+ registerUser (name : String, email : String, password : String, address : Address) : ValidationResult",True,1,
Mistral,9,Mistral_run9.json,UserAccount,resetPassword,+ resetPassword (email : String) : Boolean,True,3,
Mistral,9,Mistral_run9.json,UserAccount,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address) : ValidationResult",True,4,
Mistral,9,Mistral_run9.json,UserAccount,verifyEmail,+ verifyEmail (token : String) : Boolean,True,1,
Mistral,9,Mistral_run9.json,WasteJourney,updateTrackingStatus,"+ updateTrackingStatus (status : TrackingStatus, currentLocation : Address) : Boolean",True,10,
Qwen3,1,Qwen3_run1.json,Address,verifyAddress,- verifyAddress (),True,4,Validate address consistency
Qwen3,1,Qwen3_run1.json,CollectionPoint,saveDetails,+ saveDetails (),True,20,Save collection point details
Qwen3,1,Qwen3_run1.json,CollectionPoint,validateAddress,+ validateAddress (),True,20,Validate collection point address
Qwen3,1,Qwen3_run1.json,NotificationService,notifyRequestAccepted,+ notifyRequestAccepted (),True,8,Notify request acceptance
Qwen3,1,Qwen3_run1.json,NotificationService,sendDeactivationConfirmation,+ sendDeactivationConfirmation (),True,15,Notify account deactivation
Qwen3,1,Qwen3_run1.json,NotificationService,sendPasswordResetLink,+ sendPasswordResetLink (),True,3,Send password reset instructions
Qwen3,1,Qwen3_run1.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (),True,1,Send email verification link
Qwen3,1,Qwen3_run1.json,Product,updateDetails,+ updateDetails (),True,13,Update product listing details
Qwen3,1,Qwen3_run1.json,Product,validateAndPublish,+ validateAndPublish (),True,5,Validate and publish product listing
Qwen3,1,Qwen3_run1.json,RoleManager,assignRole,+ assignRole (),True,21,Assign new role to user
Qwen3,1,Qwen3_run1.json,RoleManager,validateRoleTransition,+ validateRoleTransition (),True,21,Check valid role transitions
Qwen3,1,Qwen3_run1.json,SearchFilter,applyFilters,+ applyFilters (),True,14,Apply search filters
Qwen3,1,Qwen3_run1.json,ServiceProvider,acceptCollectionRequest,+ acceptCollectionRequest (),True,8,Accept collection request
Qwen3,1,Qwen3_run1.json,ServiceProvider,confirmAcceptance,+ confirmAcceptance (),True,9,Confirm transport request
Qwen3,1,Qwen3_run1.json,ServiceProvider,markAsCollected,+ markAsCollected (),True,8,Update collection status
Qwen3,1,Qwen3_run1.json,ServiceProvider,markAsCompleted,+ markAsCompleted (),True,9,Update transport status
Qwen3,1,Qwen3_run1.json,ServiceProvider,scheduleCollection,+ scheduleCollection (),True,8,Schedule collection service
Qwen3,1,Qwen3_run1.json,ServiceProvider,scheduleTransport,+ scheduleTransport (),True,9,Schedule transport service
Qwen3,1,Qwen3_run1.json,ServiceProvider,updateProfileDetails,+ updateProfileDetails (),True,19,Update service provider profile
Qwen3,1,Qwen3_run1.json,ServiceRequest,cancelRequest,+ cancelRequest (),True,12,Cancel pending request
Qwen3,1,Qwen3_run1.json,ServiceRequest,setStatus,+ setStatus (),False,,
Qwen3,1,Qwen3_run1.json,ServiceRequest,submitRequest,+ submitRequest (),True,6,Submit service request
Qwen3,1,Qwen3_run1.json,UserAccount,createAccount,+ createAccount (),True,1,Create user account with unverified status
Qwen3,1,Qwen3_run1.json,UserAccount,deactivateAccount,+ deactivateAccount (),True,15,Soft deactivation of user account
Qwen3,1,Qwen3_run1.json,UserAccount,incrementFailedLoginAttempts,+ incrementFailedLoginAttempts (),True,2,Track failed login attempts
Qwen3,1,Qwen3_run1.json,UserAccount,lockAccount,+ lockAccount (),True,2,Temporarily lock account after failed attempts
Qwen3,1,Qwen3_run1.json,UserAccount,recordLogin,+ recordLogin (),True,2,Update login timestamp
Qwen3,1,Qwen3_run1.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken (),True,3,Create password reset token
Qwen3,1,Qwen3_run1.json,UserCredentials,updatePassword,+ updatePassword (),True,3,Update password after verification
Qwen3,1,Qwen3_run1.json,UserCredentials,validateCredentials,+ validateCredentials (),True,2,Check email/password validity
Qwen3,1,Qwen3_run1.json,UserProfile,updateProfileDetails,+ updateProfileDetails (),True,4,Update profile information
Qwen3,1,Qwen3_run1.json,UserProfile,validatePasswordResetToken,+ validatePasswordResetToken (),True,3,Check token validity
Qwen3,1,Qwen3_run1.json,UserProfile,verifyEmail,+ verifyEmail (),True,1,Mark email as verified
Qwen3,1,Qwen3_run1.json,WasteJourney,trackJourney,+ trackJourney (),True,10,Track waste journey status
Qwen3,1,Qwen3_run1.json,WasteJourney,updateLocation,+ updateLocation (),True,10,Update current location
Qwen3,10,Qwen3_run10.json,CollectionPoint,createCollectionPoint,+ createCollectionPoint (address : Address) : ValidationResult,True,20,Create new collection/recycling point
Qwen3,10,Qwen3_run10.json,CollectionPoint,updateOperatingHours,+ updateOperatingHours (hours : OpeningHours[]),True,20,Update facility operating hours
Qwen3,10,Qwen3_run10.json,CollectionPoint,validateAddress,+ validateAddress () : ValidationResult,True,20,Validate collection point address
Qwen3,10,Qwen3_run10.json,CollectionRequest,acceptRequest,+ acceptRequest (),True,8,Accept collection request
Qwen3,10,Qwen3_run10.json,CollectionRequest,markAsCollected,+ markAsCollected (),True,8,Mark request as collected
Qwen3,10,Qwen3_run10.json,CollectionRequest,scheduleCollection,+ scheduleCollection (timeslot : TimeRange),True,8,Schedule collection time slot
Qwen3,10,Qwen3_run10.json,NotificationService,notifyServiceProvider,+ notifyServiceProvider (request : ServiceRequest),True,7,Alert provider of new request
Qwen3,10,Qwen3_run10.json,NotificationService,sendDeactivationConfirmation,+ sendDeactivationConfirmation (user : UserProfile),True,15,Notify user of account deactivation
Qwen3,10,Qwen3_run10.json,NotificationService,sendPasswordResetAlert,+ sendPasswordResetAlert (user : UserProfile),True,3,Notify user of password reset
Qwen3,10,Qwen3_run10.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (user : UserProfile),True,1,Send email verification link
Qwen3,10,Qwen3_run10.json,Product,createListing,+ createListing (),True,5,Create new product listing
Qwen3,10,Qwen3_run10.json,Product,updateListing,+ updateListing (),True,13,Update existing product listing
Qwen3,10,Qwen3_run10.json,Product,validateListing,+ validateListing () : ValidationResult,True,5,Validate product data
Qwen3,10,Qwen3_run10.json,RoleManager,assignRole,"+ assignRole (user : UserProfile, newRole : UserRole)",True,21,Assign new role to user
Qwen3,10,Qwen3_run10.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (current : UserRole, target : UserRole) : ValidationResult",True,21,Validate role change eligibility
Qwen3,10,Qwen3_run10.json,SearchFilter,applyFilters,+ applyFilters () : Product[],True,14,Apply search filters to listings
Qwen3,10,Qwen3_run10.json,ServiceProvider,updateProfileDetails,"+ updateProfileDetails (serviceArea : Address, vehicleTypes : VehicleType[])",True,19,Update service provider profile
Qwen3,10,Qwen3_run10.json,ServiceProvider,validateProfile,+ validateProfile () : ValidationResult,True,19,Validate provider profile updates
Qwen3,10,Qwen3_run10.json,ServiceRequest,assignServiceProvider,+ assignServiceProvider (provider : ServiceProvider),True,8,Assign provider to handle request
Qwen3,10,Qwen3_run10.json,ServiceRequest,cancelRequest,+ cancelRequest (),True,12,Cancel active service request
Qwen3,10,Qwen3_run10.json,ServiceRequest,submitRequest,+ submitRequest (),True,6,Submit new service request
Qwen3,10,Qwen3_run10.json,ServiceRequest,validateRequest,+ validateRequest () : ValidationResult,True,6,Validate request data
Qwen3,10,Qwen3_run10.json,TransportRequest,confirmRequest,+ confirmRequest (),True,9,Confirm transport request feasibility
Qwen3,10,Qwen3_run10.json,TransportRequest,markAsCompleted,+ markAsCompleted (),True,9,Mark transport request as completed
Qwen3,10,Qwen3_run10.json,TransportRequest,scheduleTransport,"+ scheduleTransport (date : Date, route : RoutePlan)",True,9,Schedule transport date and route
Qwen3,10,Qwen3_run10.json,UserAccount,activateAccount,+ activateAccount (),True,1,Activate account upon email verification
Qwen3,10,Qwen3_run10.json,UserAccount,createAccount,"+ createAccount (email : String, password : String) : UserAccount",True,1,Create user account with unverified email
Qwen3,10,Qwen3_run10.json,UserAccount,deactivateAccount,+ deactivateAccount (),True,15,Deactivate user account
Qwen3,10,Qwen3_run10.json,UserAccount,lockAccount,+ lockAccount (),True,2,Temporarily lock account after failed attempts
Qwen3,10,Qwen3_run10.json,UserAccount,recordLoginTime,+ recordLoginTime (),True,2,Record successful login timestamp
Qwen3,10,Qwen3_run10.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken () : String,True,3,Generate password reset token
Qwen3,10,Qwen3_run10.json,UserCredentials,updatePassword,+ updatePassword (newPassword : String),True,3,Update user's password after verification
Qwen3,10,Qwen3_run10.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength (password : String) : ValidationResult,True,1,Validate password complexity
Qwen3,10,Qwen3_run10.json,UserProfile,updateDetails,"+ updateDetails (name : String, address : Address)",True,4,Update profile information
Qwen3,10,Qwen3_run10.json,UserProfile,validateEmailFormat,+ validateEmailFormat (email : String) : ValidationResult,True,1,Validate email format during registration
Qwen3,10,Qwen3_run10.json,UserProfile,validateProfile,+ validateProfile () : ValidationResult,True,4,Validate profile data during updates
Qwen3,10,Qwen3_run10.json,UserProfile,verifyEmailAddress,+ verifyEmailAddress (),True,1,Mark email as verified
Qwen3,10,Qwen3_run10.json,WasteJourney,addStage,+ addStage (stage : Stage),True,10,Record new processing stage
Qwen3,10,Qwen3_run10.json,WasteJourney,getTrackingStatus,+ getTrackingStatus () : TrackingStatus,True,10,Retrieve current journey status
Qwen3,10,Qwen3_run10.json,WasteJourney,updateLocation,+ updateLocation (location : Address),True,10,Update current waste location
Qwen3,2,Qwen3_run2.json,Address,markAsVerified,+ markAsVerified (),False,,
Qwen3,2,Qwen3_run2.json,Address,validateAddressConsistency,+ validateAddressConsistency (),False,,
Qwen3,2,Qwen3_run2.json,CollectionPoint,updateLocationDetails,"+ updateLocationDetails (changes : Map<String, Object>)",False,,
Qwen3,2,Qwen3_run2.json,CollectionPoint,validateLocationData,+ validateLocationData (),False,,
Qwen3,2,Qwen3_run2.json,CollectionRequest,validateVehicleSuitability,+ validateVehicleSuitability (),False,,
Qwen3,2,Qwen3_run2.json,NotificationService,sendNotification,"+ sendNotification (recipient : UserProfile, type : NotificationType)",False,,
Qwen3,2,Qwen3_run2.json,OpeningHours,validateOperatingHours,+ validateOperatingHours (),False,,
Qwen3,2,Qwen3_run2.json,Product,publishListing,+ publishListing (),False,,
Qwen3,2,Qwen3_run2.json,Product,updateListing,"+ updateListing (changes : Map<String, Object>)",False,,
Qwen3,2,Qwen3_run2.json,Product,validateProductDetails,+ validateProductDetails (),False,,
Qwen3,2,Qwen3_run2.json,RoleManager,assignRole,"+ assignRole (user : UserAccount, newRole : UserRole)",False,,
Qwen3,2,Qwen3_run2.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (currentRole : UserRole, newRole : UserRole)",False,,
Qwen3,2,Qwen3_run2.json,RoutePlan,validateWaypointSequence,+ validateWaypointSequence (),False,,
Qwen3,2,Qwen3_run2.json,SearchFilter,applyFilters,+ applyFilters (products : List<Product>) : List<Product>,False,,
Qwen3,2,Qwen3_run2.json,ServiceProvider,updateServiceProviderProfile,"+ updateServiceProviderProfile (changes : Map<String, Object>)",False,,
Qwen3,2,Qwen3_run2.json,ServiceRequest,acceptRequest,+ acceptRequest (provider : ServiceProvider),False,,
Qwen3,2,Qwen3_run2.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile),False,,
Qwen3,2,Qwen3_run2.json,ServiceRequest,completeRequest,+ completeRequest (),False,,
Qwen3,2,Qwen3_run2.json,ServiceRequest,submitRequest,+ submitRequest (),False,,
Qwen3,2,Qwen3_run2.json,TimeRange,validateTimeOrder,+ validateTimeOrder (),False,,
Qwen3,2,Qwen3_run2.json,TransportRequest,validateRouteFeasibility,+ validateRouteFeasibility (),False,,
Qwen3,2,Qwen3_run2.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String),False,,
Qwen3,2,Qwen3_run2.json,UserAccount,lockAccount,+ lockAccount (),False,,
Qwen3,2,Qwen3_run2.json,UserAccount,recordLoginTimestamp,+ recordLoginTimestamp (),False,,
Qwen3,2,Qwen3_run2.json,UserCredentials,incrementFailedAttempts,+ incrementFailedAttempts (),False,,
Qwen3,2,Qwen3_run2.json,UserCredentials,resetFailedAttempts,+ resetFailedAttempts (),False,,
Qwen3,2,Qwen3_run2.json,UserCredentials,updatePassword,+ updatePassword (newPassword : String),False,,
Qwen3,2,Qwen3_run2.json,UserCredentials,validateCredentialsFormat,+ validateCredentialsFormat (),False,,
Qwen3,2,Qwen3_run2.json,UserProfile,updateProfileDetails,"+ updateProfileDetails (newData : Map<String, Object>)",False,,
Qwen3,2,Qwen3_run2.json,UserProfile,validateProfileData,+ validateProfileData (),False,,
Qwen3,2,Qwen3_run2.json,UserProfile,verifyEmail,+ verifyEmail (),False,,
Qwen3,2,Qwen3_run2.json,WasteJourney,getCurrentStatus,+ getCurrentStatus () : TrackingStatus,False,,
Qwen3,2,Qwen3_run2.json,WasteJourney,updateTrackingStage,+ updateTrackingStage (newStage : Stage),False,,
Qwen3,3,Qwen3_run3.json,CollectionPoint,createCollectionPoint,+ createCollectionPoint (manager : PlatformManager),True,20,Creates new collection point
Qwen3,3,Qwen3_run3.json,CollectionPoint,getLocationDetails,+ getLocationDetails (),True,22,Retrieves point location information
Qwen3,3,Qwen3_run3.json,CollectionPoint,searchNearby,"+ searchNearby (location : Address, radius : Float) : CollectionPoint[]",True,22,Finds nearby collection points
Qwen3,3,Qwen3_run3.json,CollectionPoint,updateDetails,"+ updateDetails (name : String, type : PointType, position : Coordinates, operatingHours : OpeningHours[])",True,20,Updates point details
Qwen3,3,Qwen3_run3.json,CollectionPoint,validateAddress,+ validateAddress () : ValidationResult,True,20,Validates address consistency
Qwen3,3,Qwen3_run3.json,CollectionPoint,validateOperatingHours,+ validateOperatingHours () : ValidationResult,True,20,Validates operating hours format
Qwen3,3,Qwen3_run3.json,NotificationService,sendPasswordResetEmail,+ sendPasswordResetEmail (user : UserProfile),True,3,Sends password reset instructions
Qwen3,3,Qwen3_run3.json,NotificationService,sendRequestNotification,"+ sendRequestNotification (provider : ServiceProvider, request : ServiceRequest)",True,6,Notifies provider of new request
Qwen3,3,Qwen3_run3.json,NotificationService,sendStatusUpdate,"+ sendStatusUpdate (user : UserProfile, status : String)",True,8,Notifies user of status changes
Qwen3,3,Qwen3_run3.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (user : UserProfile),True,1,Sends email verification link
Qwen3,3,Qwen3_run3.json,Product,checkDuplicateListing,+ checkDuplicateListing () : Boolean,True,5,Detects duplicate product listings
Qwen3,3,Qwen3_run3.json,Product,createListing,+ createListing (profile : UserProfile),True,5,Creates new product listing
Qwen3,3,Qwen3_run3.json,Product,publish,+ publish (),True,5,Publishes validated listing
Qwen3,3,Qwen3_run3.json,Product,republish,+ republish (),True,13,Republishes updated listing
Qwen3,3,Qwen3_run3.json,Product,updateDetails,"+ updateDetails (name : String, description : String, inventory : Integer)",True,13,Updates listing details
Qwen3,3,Qwen3_run3.json,Product,validateListing,+ validateListing () : ValidationResult,True,5,Validates product listing data
Qwen3,3,Qwen3_run3.json,Product,validateUpdates,+ validateUpdates () : ValidationResult,True,13,Validates listing modifications
Qwen3,3,Qwen3_run3.json,RoleManager,assignRole,"+ assignRole (user : UserAccount, newRole : UserRole)",True,21,Assigns new role to user
Qwen3,3,Qwen3_run3.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (currentRole : UserRole, newRole : UserRole) : ValidationResult",True,21,Validates role transition eligibility
Qwen3,3,Qwen3_run3.json,SearchFilter,applyFilters,+ applyFilters () : Product[],True,14,Applies search filters to listings
Qwen3,3,Qwen3_run3.json,ServiceProvider,acceptRequest,+ acceptRequest (request : CollectionRequest),True,8,Accepts collection request
Qwen3,3,Qwen3_run3.json,ServiceProvider,bookService,+ bookService (),True,7,Books service directly with company
Qwen3,3,Qwen3_run3.json,ServiceProvider,checkAvailability,+ checkAvailability (timeRange : TimeRange) : Boolean,True,8,Checks capacity for requested timeslot
Qwen3,3,Qwen3_run3.json,ServiceProvider,declineRequest,+ declineRequest (request : CollectionRequest),True,8,Declines collection request
Qwen3,3,Qwen3_run3.json,ServiceProvider,editProfile,"+ editProfile (companyName : String, profile : UserProfile)",True,19,Updates provider profile details
Qwen3,3,Qwen3_run3.json,ServiceProvider,markAsCollected,+ markAsCollected (request : CollectionRequest),True,8,Marks collection as completed
Qwen3,3,Qwen3_run3.json,ServiceProvider,markAsCompleted,+ markAsCompleted (request : TransportRequest),True,9,Marks transport as completed
Qwen3,3,Qwen3_run3.json,ServiceProvider,notifyRequestAccepted,+ notifyRequestAccepted (request : ServiceRequest),True,8,Notifies user of request acceptance
Qwen3,3,Qwen3_run3.json,ServiceProvider,scheduleTransport,"+ scheduleTransport (request : TransportRequest, routePlan : RoutePlan)",True,9,Assigns transport schedule and route
Qwen3,3,Qwen3_run3.json,ServiceProvider,submitProfileUpdates,+ submitProfileUpdates (),True,19,Submits updated profile for validation
Qwen3,3,Qwen3_run3.json,ServiceRequest,canBeCancelled,+ canBeCancelled () : Boolean,True,12,Validates cancellation eligibility
Qwen3,3,Qwen3_run3.json,ServiceRequest,cancel,+ cancel (canceller : UserProfile),True,12,Cancels active request
Qwen3,3,Qwen3_run3.json,ServiceRequest,createRequest,"+ createRequest (requester : UserProfile, requestType : RequestType)",True,6,Creates new service request
Qwen3,3,Qwen3_run3.json,ServiceRequest,scheduleService,+ scheduleService (timeSlot : TimeRange),True,8,Assigns service to scheduled time
Qwen3,3,Qwen3_run3.json,ServiceRequest,submit,+ submit (),True,6,Submits request for processing
Qwen3,3,Qwen3_run3.json,ServiceRequest,updateStatus,+ updateStatus (newStatus : RequestStatus),True,8,Updates request status
Qwen3,3,Qwen3_run3.json,ServiceRequest,viewDetails,+ viewDetails (),True,11,Retrieves request details for display
Qwen3,3,Qwen3_run3.json,TransportRequest,scheduleTransport,+ scheduleTransport (routePlan : RoutePlan),True,9,Assigns transport route plan
Qwen3,3,Qwen3_run3.json,UserAccount,activate,+ activate (),True,1,Activates account after email verification
Qwen3,3,Qwen3_run3.json,UserAccount,create,+ create (),True,1,Creates user account with unverified email status
Qwen3,3,Qwen3_run3.json,UserAccount,deactivate,+ deactivate (deactivationReason : String),True,15,Soft-deactivates user account
Qwen3,3,Qwen3_run3.json,UserAccount,endSession,+ endSession (),True,16,Terminates user session
Qwen3,3,Qwen3_run3.json,UserAccount,incrementFailedAttempts,+ incrementFailedAttempts (),True,2,Increments failed login counter
Qwen3,3,Qwen3_run3.json,UserAccount,lockAccount,+ lockAccount (),True,2,Temporarily locks account after failed attempts
Qwen3,3,Qwen3_run3.json,UserAccount,updateLoginTimestamp,+ updateLoginTimestamp (),True,2,Records login timestamp after successful authentication
Qwen3,3,Qwen3_run3.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken (),True,3,Generates password reset token
Qwen3,3,Qwen3_run3.json,UserCredentials,updatePassword,+ updatePassword (password : String),True,3,Updates password after reset
Qwen3,3,Qwen3_run3.json,UserCredentials,validateCredentials,"+ validateCredentials (email : String, password : String) : ValidationResult",True,2,Validates login credentials
Qwen3,3,Qwen3_run3.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength (password : String) : ValidationResult,True,1,Validates password strength
Qwen3,3,Qwen3_run3.json,UserProfile,sendDeactivationConfirmation,+ sendDeactivationConfirmation (),True,15,Sends email notification for account deactivation
Qwen3,3,Qwen3_run3.json,UserProfile,updateDetails,"+ updateDetails (name : String, phoneNumber : String, address : Address)",True,4,Updates profile information
Qwen3,3,Qwen3_run3.json,UserProfile,updateLastUpdatedDate,+ updateLastUpdatedDate (),True,4,Updates last modified timestamp
